id,predicted,predicted_probability
id_4382,0,0.0457185
id_4383,0,0.25037402
id_4384,0,0.25832272
id_4385,0,0.08358769
id_4386,0,0.08443613
id_4387,0,0.23686975
id_4388,0,0.045103688
id_4389,0,0.028823089
id_4390,0,0.17807032
id_4391,0,0.17717358
id_4392,0,0.07265047
id_4393,0,0.18513212
id_4394,0,0.07250501
id_4395,0,0.29536852
id_4396,0,0.10218822
id_4397,0,0.114246115
id_4398,0,0.02292917
id_4399,0,0.120432496
id_4400,0,0.35917303
id_4401,0,0.4042659
id_4402,0,0.32216513
id_4403,0,0.122438066
id_4404,0,0.2343643
id_4405,0,0.23730756
id_4406,0,0.18977073
id_4407,0,0.23070095
id_4408,0,0.033349596
id_4409,0,0.3103948
id_4410,0,0.11165223
id_4411,0,0.14559032
id_4412,0,0.18990238
id_4413,0,0.21699281
id_4414,0,0.13271533
id_4415,0,0.033051144
id_4416,0,0.14091183
id_4417,0,0.01751078
id_4418,0,0.10652759
id_4419,0,0.03536352
id_4420,0,0.25455993
id_4421,0,0.3477286
id_4422,0,0.062374145
id_4423,0,0.254691
id_4424,0,0.17355339
id_4425,0,0.04738577
id_4426,0,0.02046432
id_4427,0,0.21269643
id_4428,0,0.116648205
id_4429,0,0.09691762
id_4430,0,0.10687322
id_4431,0,0.067118466
id_4432,0,0.2254291
id_4433,0,0.062995106
id_4434,0,0.13837229
id_4435,0,0.17589101
id_4436,0,0.0700001
id_4437,0,0.045351394
id_4438,0,0.27420652
id_4439,0,0.29050413
id_4440,0,0.16668673
id_4441,0,0.2536251
id_4442,0,0.19074501
id_4443,0,0.08784852
id_4444,0,0.10719549
id_4445,0,0.09693306
id_4446,0,0.04612682
id_4447,0,0.11198816
id_4448,0,0.18850176
id_4449,0,0.091358684
id_4450,0,0.058624122
id_4451,0,0.2298068
id_4452,0,0.09570659
id_4453,0,0.1397557
id_4454,0,0.07896224
id_4455,0,0.1873919
id_4456,0,0.062360473
id_4457,0,0.12509017
id_4458,0,0.119952
id_4459,0,0.07993644
id_4460,0,0.13983871
id_4461,0,0.14243229
id_4462,0,0.1076973
id_4463,0,0.18323778
id_4464,0,0.049180266
id_4465,0,0.28525174
id_4466,0,0.30846006
id_4467,0,0.07572207
id_4468,0,0.22749434
id_4469,0,0.18177529
id_4470,0,0.10394555
id_4471,0,0.35659933
id_4472,0,0.14412601
id_4473,0,0.09569542
id_4474,0,0.13670379
id_4475,0,0.19408542
id_4476,0,0.04741715
id_4477,0,0.0486952
id_4478,0,0.1494936
id_4479,0,0.33967316
id_4480,0,0.2609273
id_4481,0,0.10514911
id_4482,1,0.5095391
id_4483,0,0.16565539
id_4484,0,0.068495445
id_4485,0,0.0160272
id_4486,0,0.009078335
id_4487,0,0.17184845
id_4488,0,0.28951868
id_4489,0,0.28346857
id_4490,0,0.13514586
id_4491,0,0.093919136
id_4492,0,0.2378336
id_4493,0,0.3956054
id_4494,0,0.36059096
id_4495,0,0.020838914
id_4496,0,0.20378941
id_4497,0,0.16066673
id_4498,0,0.11059158
id_4499,0,0.43600622
id_4500,0,0.3554828
id_4501,0,0.24810176
id_4502,0,0.058940604
id_4503,0,0.043549486
id_4504,0,0.08041505
id_4505,0,0.17416942
id_4506,0,0.15826738
id_4507,0,0.45310268
id_4508,0,0.061567426
id_4509,0,0.19773926
id_4510,0,0.16240583
id_4511,0,0.07110233
id_4512,1,0.5897361
id_4513,1,0.57831746
id_4514,0,0.15599746
id_4515,0,0.21519153
id_4516,0,0.031939227
id_4517,0,0.1538684
id_4518,0,0.14111784
id_4519,0,0.1879689
id_4520,0,0.10903474
id_4521,0,0.10179696
id_4522,0,0.055746283
id_4523,0,0.11624926
id_4524,0,0.08539456
id_4525,0,0.13044739
id_4526,0,0.10483035
id_4527,0,0.05611675
id_4528,0,0.10791132
id_4529,0,0.06889611
id_4530,0,0.05215378
id_4531,0,0.049506724
id_4532,0,0.23214567
id_4533,0,0.18034256
id_4534,0,0.020504821
id_4535,0,0.19469504
id_4536,0,0.032778196
id_4537,0,0.10571534
id_4538,0,0.43550822
id_4539,0,0.06609277
id_4540,0,0.1750578
id_4541,0,0.043243576
id_4542,0,0.10237355
id_4543,0,0.017959464
id_4544,0,0.049307372
id_4545,0,0.06415043
id_4546,0,0.1481775
id_4547,0,0.04922046
id_4548,0,0.102141194
id_4549,0,0.019793335
id_4550,0,0.1217931
id_4551,0,0.015385135
id_4552,0,0.048994824
id_4553,0,0.061753023
id_4554,0,0.30420306
id_4555,0,0.17078432
id_4556,0,0.15457493
id_4557,0,0.19574529
id_4558,0,0.37386146
id_4559,0,0.11670388
id_4560,0,0.080698915
id_4561,0,0.055772822
id_4562,0,0.039911397
id_4563,0,0.2284522
id_4564,0,0.17334266
id_4565,0,0.01595082
id_4566,0,0.043489195
id_4567,0,0.13254341
id_4568,0,0.08989072
id_4569,0,0.043067567
id_4570,0,0.14423984
id_4571,0,0.37184325
id_4572,0,0.08749243
id_4573,0,0.05114224
id_4574,0,0.025095154
id_4575,0,0.2267873
id_4576,0,0.05654999
id_4577,0,0.36163917
id_4578,0,0.3161016
id_4579,0,0.45919734
id_4580,0,0.116275676
id_4581,0,0.09586962
id_4582,0,0.110107414
id_4583,0,0.03499933
id_4584,0,0.089668065
id_4585,0,0.22768849
id_4586,0,0.11883559
id_4587,0,0.04972316
id_4588,0,0.089668065
id_4589,0,0.11669598
id_4590,0,0.089668065
id_4591,0,0.19779569
id_4592,0,0.089668065
id_4593,0,0.089668065
id_4594,0,0.089668065
id_4595,0,0.32722387
id_4596,0,0.089668065
id_4597,0,0.119320616
id_4598,0,0.033841453
id_4599,0,0.3914392
id_4600,0,0.038084254
id_4601,0,0.47603318
id_4602,0,0.3727359
id_4603,0,0.25019452
id_4604,0,0.01848293
id_4605,0,0.020780232
id_4606,0,0.041384052
id_4607,0,0.09118813
id_4608,0,0.3921958
id_4609,0,0.23804058
id_4610,0,0.07086259
id_4611,0,0.06811027
id_4612,0,0.044439085
id_4613,0,0.08349312
id_4614,0,0.089668065
id_4615,0,0.35973132
id_4616,0,0.30331227
id_4617,0,0.18796755
id_4618,0,0.1950837
id_4619,0,0.080179445
id_4620,0,0.12631495
id_4621,0,0.21013649
id_4622,0,0.05053208
id_4623,0,0.028737195
id_4624,0,0.28710723
id_4625,0,0.21988542
id_4626,0,0.09556053
id_4627,0,0.055794146
id_4628,0,0.29257035
id_4629,0,0.025908833
id_4630,0,0.075912334
id_4631,1,0.57546055
id_4632,0,0.14748271
id_4633,0,0.13681847
id_4634,0,0.09547886
id_4635,0,0.027086787
id_4636,0,0.24178839
id_4637,0,0.181121
id_4638,0,0.1050542
id_4639,0,0.17941988
id_4640,0,0.12496014
id_4641,0,0.080923356
id_4642,0,0.075917706
id_4643,0,0.10748845
id_4644,0,0.027673068
id_4645,0,0.09231718
id_4646,0,0.056897428
id_4647,0,0.08353801
id_4648,0,0.10641858
id_4649,0,0.049234565
id_4650,0,0.14541867
id_4651,0,0.08498032
id_4652,0,0.25313568
id_4653,0,0.044453364
id_4654,0,0.028096272
id_4655,0,0.054605935
id_4656,0,0.09123491
id_4657,0,0.089631215
id_4658,0,0.4076887
id_4659,0,0.1574182
id_4660,0,0.08412832
id_4661,0,0.056405574
id_4662,0,0.07844695
id_4663,0,0.19697079
id_4664,0,0.1074782
id_4665,0,0.050655786
id_4666,0,0.17410757
id_4667,0,0.051187567
id_4668,0,0.08379508
id_4669,0,0.065456755
id_4670,0,0.06653505
id_4671,0,0.06764277
id_4672,0,0.061516583
id_4673,0,0.15858187
id_4674,0,0.125423
id_4675,0,0.059934054
id_4676,0,0.02621277
id_4677,0,0.052642606
id_4678,0,0.12504593
id_4679,0,0.13423264
id_4680,0,0.112928085
id_4681,0,0.27208316
id_4682,0,0.07607478
id_4683,0,0.044097167
id_4684,0,0.05913738
id_4685,0,0.1479547
id_4686,0,0.10696415
id_4687,0,0.07698438
id_4688,0,0.04595359
id_4689,0,0.056367673
id_4690,0,0.036496196
id_4691,0,0.15593351
id_4692,0,0.03965747
id_4693,0,0.017140988
id_4694,0,0.37400475
id_4695,0,0.081691764
id_4696,0,0.15115905
id_4697,0,0.15587667
id_4698,0,0.31209713
id_4699,0,0.4129643
id_4700,0,0.22641955
id_4701,0,0.06631301
id_4702,0,0.053094
id_4703,0,0.13597783
id_4704,0,0.09900852
id_4705,0,0.06107097
id_4706,0,0.020533502
id_4707,0,0.10965427
id_4708,1,0.6692817
id_4709,0,0.16621593
id_4710,0,0.041023023
id_4711,0,0.053771716
id_4712,0,0.13948783
id_4713,0,0.15633163
id_4714,0,0.09202776
id_4715,0,0.05696541
id_4716,0,0.05182182
id_4717,0,0.12885062
id_4718,0,0.2608365
id_4719,0,0.1989894
id_4720,0,0.20636994
id_4721,0,0.03609854
id_4722,0,0.10107656
id_4723,0,0.11817191
id_4724,0,0.2603305
id_4725,0,0.052923795
id_4726,0,0.03609854
id_4727,0,0.16125396
id_4728,0,0.10097062
id_4729,0,0.13488406
id_4730,0,0.19018514
id_4731,0,0.09028532
id_4732,0,0.12136647
id_4733,0,0.10107656
id_4734,0,0.10107656
id_4735,0,0.1251399
id_4736,0,0.11999947
id_4737,0,0.10107656
id_4738,0,0.37843758
id_4739,0,0.12713236
id_4740,0,0.37980655
id_4741,0,0.10107656
id_4742,0,0.10107656
id_4743,0,0.22174536
id_4744,0,0.20337124
id_4745,0,0.022697035
id_4746,0,0.17382613
id_4747,1,0.5851396
id_4748,0,0.17991759
id_4749,0,0.11829206
id_4750,0,0.086325146
id_4751,0,0.03609854
id_4752,0,0.03609854
id_4753,0,0.20015518
id_4754,0,0.063839786
id_4755,0,0.03609854
id_4756,0,0.03609854
id_4757,0,0.11547768
id_4758,0,0.03609854
id_4759,0,0.04117003
id_4760,0,0.053480763
id_4761,0,0.48922288
id_4762,0,0.19565701
id_4763,0,0.03609854
id_4764,0,0.051078394
id_4765,0,0.44154492
id_4766,0,0.29467326
id_4767,0,0.056240723
id_4768,0,0.10988402
id_4769,0,0.06379839
id_4770,0,0.07611856
id_4771,0,0.094708845
id_4772,0,0.060189564
id_4773,0,0.18646161
id_4774,0,0.1570756
id_4775,0,0.05813836
id_4776,0,0.07424643
id_4777,0,0.06942296
id_4778,0,0.05658992
id_4779,0,0.03324047
id_4780,0,0.08624072
id_4781,0,0.041319843
id_4782,0,0.1681368
id_4783,0,0.20484993
id_4784,0,0.07662445
id_4785,0,0.07072654
id_4786,0,0.21994972
id_4787,0,0.091480754
id_4788,0,0.041374486
id_4789,0,0.13239907
id_4790,0,0.29800832
id_4791,0,0.09514123
id_4792,0,0.17918888
id_4793,0,0.2201777
id_4794,0,0.09316717
id_4795,0,0.1629145
id_4796,0,0.06849324
id_4797,0,0.025513887
id_4798,0,0.036638435
id_4799,0,0.072370596
id_4800,0,0.061672356
id_4801,0,0.06692543
id_4802,0,0.045678042
id_4803,0,0.09610502
id_4804,0,0.045678042
id_4805,0,0.1468051
id_4806,0,0.045678042
id_4807,0,0.10321082
id_4808,0,0.26757208
id_4809,0,0.123365976
id_4810,0,0.0675551
id_4811,0,0.14938526
id_4812,0,0.14937843
id_4813,0,0.14938526
id_4814,0,0.035593223
id_4815,0,0.2936879
id_4816,0,0.18645102
id_4817,0,0.10331767
id_4818,0,0.04859646
id_4819,0,0.066393584
id_4820,0,0.124767244
id_4821,0,0.05349072
id_4822,0,0.040414616
id_4823,0,0.26175058
id_4824,0,0.05436559
id_4825,0,0.22221933
id_4826,0,0.41315964
id_4827,0,0.061300118
id_4828,0,0.11979509
id_4829,0,0.18491006
id_4830,0,0.015749967
id_4831,0,0.24444972
id_4832,0,0.052382715
id_4833,0,0.2563138
id_4834,0,0.057855286
id_4835,0,0.028622128
id_4836,0,0.18796301
id_4837,0,0.15225707
id_4838,0,0.16791084
id_4839,0,0.07077771
id_4840,0,0.039514624
id_4841,0,0.3416138
id_4842,0,0.16998017
id_4843,0,0.053364895
id_4844,0,0.18999022
id_4845,0,0.041568957
id_4846,0,0.19667609
id_4847,1,0.5096869
id_4848,0,0.06543586
id_4849,0,0.1517465
id_4850,0,0.12919463
id_4851,0,0.08514949
id_4852,0,0.093481064
id_4853,0,0.066154264
id_4854,0,0.082297854
id_4855,1,0.50198853
id_4856,0,0.13736874
id_4857,0,0.10107656
id_4858,0,0.019728817
id_4859,0,0.10107656
id_4860,0,0.09376217
id_4861,0,0.074853264
id_4862,0,0.13484478
id_4863,0,0.1943162
id_4864,0,0.013030286
id_4865,0,0.045678042
id_4866,0,0.045678042
id_4867,0,0.12958576
id_4868,0,0.05260992
id_4869,0,0.045678042
id_4870,0,0.045678042
id_4871,0,0.19021742
id_4872,0,0.25831753
id_4873,0,0.045678042
id_4874,0,0.17752478
id_4875,0,0.024061458
id_4876,0,0.334773
id_4877,0,0.10077895
id_4878,0,0.109422125
id_4879,0,0.044911362
id_4880,0,0.067968205
id_4881,1,0.5719701
id_4882,1,0.54051197
id_4883,0,0.057065055
id_4884,0,0.08074394
id_4885,0,0.043147
id_4886,0,0.26187375
id_4887,0,0.43099928
id_4888,0,0.15513216
id_4889,0,0.06378112
id_4890,0,0.078867875
id_4891,0,0.15498492
id_4892,0,0.014098507
id_4893,0,0.06202196
id_4894,0,0.01279165
id_4895,0,0.032622024
id_4896,0,0.12537852
id_4897,0,0.14161772
id_4898,0,0.10589883
id_4899,0,0.0727582
id_4900,1,0.5819945
id_4901,0,0.04415242
id_4902,0,0.03346103
id_4903,0,0.104103535
id_4904,0,0.21803433
id_4905,0,0.24025828
id_4906,0,0.055073652
id_4907,0,0.028238827
id_4908,0,0.24348821
id_4909,0,0.10718483
id_4910,0,0.092790164
id_4911,0,0.08909227
id_4912,0,0.19390486
id_4913,0,0.17254081
id_4914,0,0.18614739
id_4915,0,0.18614739
id_4916,0,0.06220314
id_4917,0,0.13384333
id_4918,0,0.03551947
id_4919,0,0.030177347
id_4920,0,0.20162658
id_4921,0,0.05412673
id_4922,0,0.29917663
id_4923,0,0.13443191
id_4924,0,0.08767034
id_4925,0,0.04433392
id_4926,0,0.021019902
id_4927,0,0.08875693
id_4928,0,0.05376081
id_4929,0,0.13788107
id_4930,0,0.018317891
id_4931,0,0.11597678
id_4932,0,0.028365258
id_4933,0,0.057011127
id_4934,0,0.025174495
id_4935,0,0.079879574
id_4936,0,0.082861334
id_4937,0,0.13570267
id_4938,0,0.08134103
id_4939,0,0.32660624
id_4940,0,0.06491632
id_4941,1,0.68213767
id_4942,0,0.13768396
id_4943,0,0.022470955
id_4944,0,0.077984184
id_4945,0,0.02371788
id_4946,0,0.11667528
id_4947,0,0.37315035
id_4948,0,0.03471716
id_4949,0,0.18941896
id_4950,0,0.078861415
id_4951,0,0.18712315
id_4952,0,0.041860852
id_4953,0,0.18065931
id_4954,0,0.11022043
id_4955,0,0.013472186
id_4956,0,0.08092016
id_4957,0,0.073202565
id_4958,0,0.22401126
id_4959,0,0.107696235
id_4960,0,0.16003655
id_4961,0,0.15886074
id_4962,0,0.13130346
id_4963,0,0.47274476
id_4964,0,0.23945646
id_4965,0,0.12957403
id_4966,0,0.34747413
id_4967,0,0.084391266
id_4968,0,0.25887424
id_4969,0,0.14545973
id_4970,0,0.057217784
id_4971,0,0.06039981
id_4972,0,0.06843782
id_4973,0,0.040494915
id_4974,0,0.050097555
id_4975,0,0.22718851
id_4976,0,0.16241343
id_4977,0,0.14454591
id_4978,0,0.14565925
id_4979,0,0.18614739
id_4980,0,0.10358001
id_4981,0,0.18614739
id_4982,0,0.10426112
id_4983,0,0.18614739
id_4984,0,0.18614739
id_4985,0,0.20099
id_4986,0,0.03942127
id_4987,0,0.10536152
id_4988,0,0.18614739
id_4989,0,0.18614739
id_4990,0,0.09961631
id_4991,0,0.13093069
id_4992,0,0.10741725
id_4993,0,0.07089614
id_4994,0,0.2334272
id_4995,0,0.18856439
id_4996,0,0.28361982
id_4997,0,0.1383903
id_4998,0,0.24120753
id_4999,0,0.014590865
id_5000,0,0.019915316
